pais,torneo,fecha,dia,local,visitante,goles_local,goles_visitante
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Boca Juniors,Atlanta,5,2
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Chacarita Juniors,Racing,0,4
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Ferro,Platense,2,2
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Huracán,Talleres (RdE),4,1
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Independiente,San Lorenzo,5,3
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Lanús,Estudiantes,2,3
Argentina,Torneo Campeonato 1931,Fecha 31,Dec 20 1931,Quilmes,Tigre,2,0
Argentina,Torneo Campeonato 1931,Fecha 31,Jan 10 1932,Gimnasia,Vélez Sarsfield,3,4
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Chacarita Juniors,Argentinos Juniors,3,2
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Estudiantes,Boca Juniors,4,1
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Platense,Independiente,4,1
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Racing,Gimnasia,4,1
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,River Plate,Huracán,3,1
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,San Lorenzo,Atlanta,5,3
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Talleres (RdE),Lanús,3,2
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Tigre,Ferro,1,3
Argentina,Torneo Campeonato 1931,Fecha 32,Dec 27 1931,Vélez Sarsfield,Quilmes,2,0
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 2 1932,Boca Juniors,Talleres (RdE),4,2
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 2 1932,Quilmes,Racing,2,0
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Atlanta,Estudiantes,2,1
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Ferro,Vélez Sarsfield,2,2
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Gimnasia,Argentinos Juniors,0,0
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Huracán,Chacarita Juniors,2,0
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Independiente,Tigre,3,2
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Lanús,River Plate,0,1
Argentina,Torneo Campeonato 1931,Fecha 33,Jan 3 1932,Platense,San Lorenzo,0,2
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Argentinos Juniors,Quilmes,4,4
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Chacarita Juniors,Lanús,1,0
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Gimnasia,Huracán,1,1
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,River Plate,Boca Juniors,0,3
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Racing,Ferro,3,2
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,San Lorenzo,Estudiantes,3,1
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Talleres (RdE),Atlanta,1,2
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 6 1932,Vélez Sarsfield,Independiente,2,3
Argentina,Torneo Campeonato 1931,Fecha 34,Jan 13 1932,Tigre,Platense,1,0
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Argentinos Juniors,Vélez Sarsfield,2,2
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Atlanta,Boca Juniors,2,5
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Estudiantes,Gimnasia,6,1
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Ferro,Platense,3,4
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Huracán,Independiente,2,1
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Lanús,Quilmes,0,3
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Racing,San Lorenzo,0,0
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,River Plate,Chacarita Juniors,3,1
Argentina,Torneo Campeonato 1932,Fecha 1,Mar 13 1932,Tigre,Talleres (RdE),1,1
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Boca Juniors,Lanús,1,1
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Chacarita Juniors,Racing,1,3
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Gimnasia,Ferro,2,4
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Independiente,Atlanta,3,0
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Platense,Quilmes,1,0
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,San Lorenzo,Huracán,2,1
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Talleres (RdE),Argentinos Juniors,1,2
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Tigre,River Plate,1,5
Argentina,Torneo Campeonato 1932,Fecha 2,Mar 20 1932,Vélez Sarsfield,Estudiantes,2,1
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Argentinos Juniors,River Plate,1,2
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Atlanta,San Lorenzo,0,5
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Boca Juniors,Independiente,0,2
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Estudiantes,Talleres (RdE),6,4
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Ferro,Vélez Sarsfield,3,0
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Huracán,Chacarita Juniors,3,3
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Lanús,Platense,1,1
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Quilmes,Gimnasia,2,1
Argentina,Torneo Campeonato 1932,Fecha 3,Mar 26 1932,Racing,Tigre,6,2
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Argentinos Juniors,Racing,0,2
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Chacarita Juniors,Atlanta,4,0
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Gimnasia,Platense,2,1
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Independiente,Lanús,2,0
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,River Plate,Estudiantes,5,2
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,San Lorenzo,Boca Juniors,2,1
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Talleres (RdE),Ferro,0,2
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Tigre,Huracán,2,3
Argentina,Torneo Campeonato 1932,Fecha 4,Apr 10 1932,Vélez Sarsfield,Quilmes,3,0
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Atlanta,Tigre,0,0
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Boca Juniors,Chacarita Juniors,0,2
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Estudiantes,Racing,0,4
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Ferro,River Plate,2,4
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Huracán,Argentinos Juniors,3,2
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Independiente,San Lorenzo,1,1
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Lanús,Gimnasia,1,2
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Platense,Vélez Sarsfield,5,2
Argentina,Torneo Campeonato 1932,Fecha 5,Apr 17 1932,Quilmes,Talleres (RdE),0,0
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Argentinos Juniors,Atlanta,1,1
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Chacarita Juniors,Independiente,3,6
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Estudiantes,Huracán,4,1
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Racing,Ferro,3,1
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,River Plate,Quilmes,2,0
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,San Lorenzo,Lanús,2,3
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Talleres (RdE),Platense,2,1
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Tigre,Boca Juniors,3,4
Argentina,Torneo Campeonato 1932,Fecha 6,Apr 24 1932,Vélez Sarsfield,Gimnasia,1,0
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Atlanta,Estudiantes,0,2
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Boca Juniors,Argentinos Juniors,2,2
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Ferro,Huracán,3,0
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Gimnasia,Talleres (RdE),2,2
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Independiente,Tigre,2,0
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Lanús,Vélez Sarsfield,0,2
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Platense,River Plate,0,4
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,Quilmes,Racing,0,4
Argentina,Torneo Campeonato 1932,Fecha 7,May 1 1932,San Lorenzo,Chacarita Juniors,0,1
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Argentinos Juniors,Independiente,3,4
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Chacarita Juniors,Lanús,1,1
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Estudiantes,Boca Juniors,3,5
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Ferro,Atlanta,6,1
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Huracán,Quilmes,6,1
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Racing,Platense,1,1
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,River Plate,Gimnasia,2,0
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Talleres (RdE),Vélez Sarsfield,0,2
Argentina,Torneo Campeonato 1932,Fecha 8,May 5 1932,Tigre,San Lorenzo,1,2
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Boca Juniors,Ferro,3,1
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Chacarita Juniors,Tigre,2,2
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Gimnasia,Racing,1,1
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Independiente,Estudiantes,1,1
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Lanús,Talleres (RdE),2,1
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Platense,Huracán,3,2
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Quilmes,Atlanta,1,0
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,San Lorenzo,Argentinos Juniors,2,2
Argentina,Torneo Campeonato 1932,Fecha 9,May 9 1932,Vélez Sarsfield,River Plate,1,1
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Argentinos Juniors,Chacarita Juniors,0,0
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Atlanta,Platense,0,1
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Estudiantes,San Lorenzo,4,3
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Ferro,Independiente,2,4
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Huracán,Gimnasia,2,1
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Lanús,Tigre,2,2
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Quilmes,Boca Juniors,0,3
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,Racing,Vélez Sarsfield,2,1
Argentina,Torneo Campeonato 1932,Fecha 10,May 15 1932,River Plate,Talleres (RdE),3,0
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Chacarita Juniors,Estudiantes,1,1
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Gimnasia,Atlanta,6,0
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Independiente,Quilmes,4,0
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Platense,Boca Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,River Plate,Lanús,4,1
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,San Lorenzo,Ferro,3,0
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Talleres (RdE),Racing,0,3
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Tigre,Argentinos Juniors,3,0
Argentina,Torneo Campeonato 1932,Fecha 11,May 22 1932,Vélez Sarsfield,Huracán,2,0
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Atlanta,Vélez Sarsfield,0,1
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Boca Juniors,Gimnasia,2,1
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Estudiantes,Tigre,4,3
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Ferro,Chacarita Juniors,3,1
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Huracán,Talleres (RdE),2,2
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Lanús,Argentinos Juniors,3,1
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Platense,Independiente,2,0
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Quilmes,San Lorenzo,2,2
Argentina,Torneo Campeonato 1932,Fecha 12,May 29 1932,Racing,River Plate,0,1
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,Argentinos Juniors,Estudiantes,0,3
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,Chacarita Juniors,Quilmes,6,2
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,Racing,Lanús,2,0
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,San Lorenzo,Platense,2,0
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,Talleres (RdE),Atlanta,4,1
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 5 1932,Tigre,Ferro,3,2
Argentina,Torneo Campeonato 1932,Fecha 13,Jun 23 1932,Vélez Sarsfield,Boca Juniors,1,0
Argentina,Torneo Campeonato 1932,Fecha 13,Jul 13 1932,River Plate,Huracán,1,1
Argentina,Torneo Campeonato 1932,Fecha 13,Jul 13 1932,Gimnasia,Independiente,2,2
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Atlanta,River Plate,0,3
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Boca Juniors,Talleres (RdE),3,2
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Ferro,Argentinos Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Gimnasia,San Lorenzo,0,2
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Independiente,Vélez Sarsfield,2,0
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Lanús,Estudiantes,0,4
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Platense,Chacarita Juniors,2,1
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 12 1932,Quilmes,Tigre,4,0
Argentina,Torneo Campeonato 1932,Fecha 14,Jun 23 1932,Huracán,Racing,0,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Argentinos Juniors,Quilmes,1,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Chacarita Juniors,Gimnasia,1,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Estudiantes,Ferro,3,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Huracán,Lanús,3,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Racing,Atlanta,2,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,River Plate,Boca Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Talleres (RdE),Independiente,1,2
Argentina,Torneo Campeonato 1932,Fecha 15,Jun 19 1932,Tigre,Platense,3,1
Argentina,Torneo Campeonato 1932,Fecha 15,Jul 14 1932,Vélez Sarsfield,San Lorenzo,1,4
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Atlanta,Huracán,0,0
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Boca Juniors,Racing,1,1
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Gimnasia,Tigre,2,2
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Independiente,River Plate,5,0
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Lanús,Ferro,2,1
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Platense,Argentinos Juniors,1,0
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Quilmes,Estudiantes,2,1
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,San Lorenzo,Talleres (RdE),2,1
Argentina,Torneo Campeonato 1932,Fecha 16,Jun 26 1932,Vélez Sarsfield,Chacarita Juniors,4,3
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Argentinos Juniors,Gimnasia,0,2
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Atlanta,Lanús,2,1
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Estudiantes,Platense,4,2
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Ferro,Quilmes,2,0
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Huracán,Boca Juniors,0,3
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Racing,Independiente,0,2
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,River Plate,San Lorenzo,0,2
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Talleres (RdE),Chacarita Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 17,Jul 10 1932,Tigre,Vélez Sarsfield,3,0
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Boca Juniors,Atlanta,2,1
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Chacarita Juniors,River Plate,2,3
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Gimnasia,Estudiantes,2,3
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Independiente,Huracán,3,2
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Platense,Ferro,2,3
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Quilmes,Lanús,2,0
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,San Lorenzo,Racing,1,1
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Talleres (RdE),Tigre,2,0
Argentina,Torneo Campeonato 1932,Fecha 18,Jul 24 1932,Vélez Sarsfield,Argentinos Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Argentinos Juniors,Talleres (RdE),1,1
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Atlanta,Independiente,0,1
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Estudiantes,Vélez Sarsfield,1,1
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Ferro,Gimnasia,4,4
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Huracán,San Lorenzo,2,0
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Lanús,Boca Juniors,1,3
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Quilmes,Platense,5,0
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,Racing,Chacarita Juniors,3,1
Argentina,Torneo Campeonato 1932,Fecha 19,Jul 31 1932,River Plate,Tigre,3,0
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Chacarita Juniors,Huracán,6,0
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Gimnasia,Quilmes,3,2
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Independiente,Boca Juniors,2,1
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Platense,Lanús,3,2
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,River Plate,Argentinos Juniors,5,2
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,San Lorenzo,Atlanta,6,3
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Talleres (RdE),Estudiantes,1,0
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Tigre,Racing,2,3
Argentina,Torneo Campeonato 1932,Fecha 20,Aug 7 1932,Vélez Sarsfield,Ferro,3,0
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Boca Juniors,San Lorenzo,1,0
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Estudiantes,River Plate,3,3
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Ferro,Talleres (RdE),2,0
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Lanús,Independiente,0,1
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Platense,Gimnasia,1,0
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Quilmes,Vélez Sarsfield,0,2
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 14 1932,Racing,Argentinos Juniors,1,0
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 15 1932,Atlanta,Chacarita Juniors,1,3
Argentina,Torneo Campeonato 1932,Fecha 21,Aug 15 1932,Huracán,Tigre,3,0
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Argentinos Juniors,Huracán,1,0
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Chacarita Juniors,Boca Juniors,2,1
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Gimnasia,Lanús,4,0
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Racing,Estudiantes,2,0
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,River Plate,Ferro,0,2
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,San Lorenzo,Independiente,2,2
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Talleres (RdE),Quilmes,1,1
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Tigre,Atlanta,3,2
Argentina,Torneo Campeonato 1932,Fecha 22,Aug 21 1932,Vélez Sarsfield,Platense,1,1
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Atlanta,Argentinos Juniors,1,0
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Boca Juniors,Tigre,5,0
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Ferro,Racing,0,0
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Gimnasia,Vélez Sarsfield,2,1
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Huracán,Estudiantes,1,1
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Independiente,Chacarita Juniors,2,1
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Lanús,San Lorenzo,0,4
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Platense,Talleres (RdE),5,3
Argentina,Torneo Campeonato 1932,Fecha 23,Aug 28 1932,Quilmes,River Plate,2,0
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Argentinos Juniors,Boca Juniors,1,2
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Chacarita Juniors,San Lorenzo,1,5
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Estudiantes,Atlanta,1,2
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Huracán,Ferro,2,0
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Racing,Quilmes,1,0
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,River Plate,Platense,1,0
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Talleres (RdE),Gimnasia,1,3
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Tigre,Independiente,2,3
Argentina,Torneo Campeonato 1932,Fecha 24,Sep 4 1932,Vélez Sarsfield,Lanús,3,1
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Atlanta,Ferro,2,1
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Boca Juniors,Estudiantes,0,2
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Gimnasia,River Plate,4,3
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Independiente,Argentinos Juniors,1,0
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Lanús,Chacarita Juniors,1,4
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Platense,Racing,1,1
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Quilmes,Huracán,3,2
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,San Lorenzo,Tigre,8,2
Argentina,Torneo Campeonato 1932,Fecha 25,Sep 11 1932,Vélez Sarsfield,Talleres (RdE),3,2
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Argentinos Juniors,San Lorenzo,1,5
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Atlanta,Quilmes,4,1
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Estudiantes,Independiente,1,1
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Ferro,Boca Juniors,1,1
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Huracán,Platense,1,1
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Racing,Gimnasia,2,0
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,River Plate,Vélez Sarsfield,4,1
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Talleres (RdE),Lanús,3,2
Argentina,Torneo Campeonato 1932,Fecha 26,Sep 18 1932,Tigre,Chacarita Juniors,2,3
Argentina,Torneo Campeonato 1932,Fecha 27,Sep 25 1932,Boca Juniors,Quilmes,7,0
Argentina,Torneo Campeonato 1932,Fecha 27,Sep 25 1932,Chacarita Juniors,Argentinos Juniors,1,2
Argentina,Torneo Campeonato 1932,Fecha 27,Sep 25 1932,Gimnasia,Huracán,0,2
Argentina,Torneo Campeonato 1932,Fecha 27,Sep 25 1932,Independiente,Ferro,2,1
Argentina,Torneo Campeonato 1932,Fecha 27,Sep 25 1932,Platense,Atlanta,3,0
